"","X","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station"
"208",208,"3/11-13 Tennyson Avenue Parramatta 2150",2,1,1,425000,"2011-05-01",-33.8121977605914,151.021100893161,1601.86042115702
"209",209,"1/19-21 Grandview Street Parramatta 2150",4,3,2,595000,"2011-04-29",-33.8092383201277,151.019041878646,1591.39629569033
"210",210,"4/19-21 Grandview Street Parramatta 2150",4,3,4,595000,"2011-04-26",-33.8092383201277,151.019041878646,1591.39629569033
"211",211,"4/19-21 Grandview Street Parramatta 2150",4,3,4,595000,"2011-04-26",-33.8092383201277,151.019041878646,1591.39629569033
"212",212,"6/66-68 Marsden Street Parramatta 2150",4,1,2,530000,"2011-04-19",-33.8218246278455,150.999058918561,730.519223591541
"213",213,"6/66-68 Marsden St Parramatta 2150",4,1,2,530000,"2011-04-19",-33.8218246278455,150.999058918561,730.519223591541
"214",214,"3/19-21 Grandview Street Parramatta 2150",4,3,4,595000,"2011-04-18",-33.8092383201277,151.019041878646,1591.39629569033
"215",215,"5/19-21 Grandview Street Parramatta 2150",4,3,2,595000,"2011-04-08",-33.8092383201277,151.019041878646,1591.39629569033
"216",216,"5 Wandsworth Street Parramatta 2150",3,2,2,545000,"2011-04-08",-33.8108626910536,151.01529483265,1205.21025120594
"217",217,"5 Wandsworth Street Parramatta 2150",3,2,2,545000,"2011-04-08",-33.8108626910536,151.01529483265,1205.21025120594
"218",218,"6/3-4 Teale Place Parramatta 2150",3,3,2,615000,"2011-03-24",-33.8058684024378,151.015685757652,1628.92627873468
"219",219,"4/50-52 Hassall Street Parramatta 2150",2,2,2,458000,"2011-03-23",-33.8180098141627,151.014093873563,842.964693606428
"220",220,"9/149-151 Pennant Street Parramatta 2150",3,2,2,491000,"2011-03-10",-33.8061017281404,151.021989039621,2019.68365427426
"221",221,"9/149 Pennant Street Parramatta 2150",3,2,2,491000,"2011-03-10",-33.8061017281404,151.021989039621,2019.68365427426
"222",222,"1/19-21 Grandview Street Parramatta 2150",4,3,2,595000,"2011-03-08",-33.8092383201277,151.019041878646,1591.39629569033
"223",223,"25/1 Rangihou Crescent Parramatta 2150",3,2,2,491000,"2011-02-23",-33.8148332404973,151.014756798285,949.95610986883
"224",224,"2 35 Victoria Road Parramatta 2150",3,1,2,418500,"2011-02-21",-33.8094308105341,151.01015613927,1017.00241845625
"225",225,"2/35 Victoria Road Parramatta 2150",3,1,2,418500,"2011-02-21",-33.8094308105341,151.01015613927,1017.00241845625
"226",226,"6/3-4 Teale Place Parramatta 2150",3,3,2,620000,"2011-02-02",-33.8058684024378,151.015685757652,1628.92627873468
"227",227,"19/1 Rangihou Crescent Parramatta 2150",3,2,2,550000,"2010-12-22",-33.8148699951427,151.01431314415,909.743861165024
"228",228,"8/3 Irving Street Parramatta 2150",3,2,2,5e+05,"2010-12-17",-33.8109924848243,151.021438348583,1684.1339044921
"229",229,"4 50 Morton Street Parramatta 2150",3,2,2,490800,"2010-12-01",-33.8088703964878,151.018493366902,1574.91592989847
"230",230,"25/1 Rangihou Crescent Parramatta 2150",3,2,2,5e+05,"2010-11-27",-33.8148332404973,151.014756798285,949.95610986883
"231",231,"17/1 Rangihou Crescent Parramatta 2150",3,2,NA,720000,"2010-11-01",-33.8146980823086,151.01443786687,926.936952091495
"232",232,"1 46 PEMBERTON STREET Parramatta 2150",4,2,2,492000,"2010-10-18",-33.8102813641589,151.02096678271,1681.23876683314
"233",233,"1/72 Marsden Street Parramatta 2150",3,2,1,449000,"2010-09-25",-33.821500122464,150.999144665431,701.093207172899
"234",234,"4/8-10 Broughton Street Parramatta 2150",3,2,2,506000,"2010-09-20",-33.8131007430205,151.017751400833,1276.99084190813
"235",235,"7/11-13 Tennyson Street Parramatta 2150",3,2,2,445000,"2010-08-06",-33.8121977605914,151.021100893161,1601.86042115702
"236",236,"1/77-79 Thomas Street Parramatta 2150",4,2,2,578000,"2010-07-10",-33.8130525889867,151.020433358392,1510.82458328789
"237",237,"8/145-147 Pennant Street Parramatta 2150",3,2,1,485000,"2010-05-01",-33.8065600506061,151.021725261128,1968.79653532328
"238",238,"9/1-9 King Street Parramatta 2150",2,1,1,392000,"2010-03-23",-33.8199285156186,150.996564464176,825.668620902228
"239",239,"8/81 Thomas Street Parramatta 2150",3,2,2,521000,"2010-03-05",-33.8132067321861,151.020732424697,1531.54188964627
"240",240,"5/3 O'reilly Street Parramatta 2150",3,2,1,345000,"2009-12-01",-33.8196648628543,150.99466571165,985.677649302335
"241",241,"7/46 Pemberton Street Parramatta 2150",4,2,1,320000,"2009-12-01",-33.8102813641589,151.02096678271,1681.23876683314
"242",242,"5/8 Grandview Street Parramatta 2150",3,2,2,5e+05,"2009-12-01",-33.8101363991434,151.019607321834,1580.2553074409
"243",243,"9/6 Glebe Street Parramatta 2150",2,1,1,405000,"2009-12-01",-33.8202504226101,150.99662565207,832.819266501264
"244",244,"3/50 Hassall Street Parramatta 2150",2,1,2,404500,"2009-11-28",-33.8180098141627,151.014093873563,842.964693606428
"245",245,"13a/50-56 Victoria Road Parramatta 2150",2,1,1,345000,"2009-11-21",-33.8090297862833,151.009494765582,1030.47834569274
"246",246,"1M/50-56 Victoria Road Parramatta 2150",2,1,1,360000,"2009-11-11",-33.8090297862833,151.009494765582,1030.47834569274
"247",247,"2/14 Pemberton Street Parramatta 2150",4,2,2,470000,"2009-10-17",-33.8134046289201,151.020165472766,1474.85503449574
"248",248,"37/23-33 Napier Street Parramatta 2150",2,2,1,370000,"2009-10-15",-33.8208408019603,150.994683229828,1024.05253451082
"249",249,"1/44 Thomas Street Parramatta 2150",3,2,1,450000,"2009-09-30",-33.8111281878367,151.013259958016,1042.47187124311
"250",250,"5/1 Bobart Street Parramatta 2150",3,1,1,388000,"2009-09-23",-33.8203053659854,150.997130410279,791.984278028384
"251",251,"8/1 Early Street Parramatta 2150",2,1,2,320000,"2009-09-01",-33.8209438574598,151.000185027253,587.597210263394
"252",252,"5/55-57 Fennell Street Parramatta 2150",3,2,2,406000,"2009-09-01",-33.8061651727527,151.009323601914,1323.64108877546
"253",253,"4/74 Pemberton Street Parramatta 2150",3,2,2,488000,"2009-06-05",-33.8079430227205,151.021124027214,1831.90999718851
"254",254,"9/35 Victoria Road Parramatta 2150",3,2,1,335000,"2009-05-01",-33.809713029214,151.010374068753,999.235232281152
"255",255,"7/145 Pennant Street Parramatta 2150",3,2,2,408000,"2009-04-01",-33.8065808377259,151.02188870824,1979.27486477097
"256",256,"15/43 Pemberton Street Parramatta 2150",3,2,2,470000,"2009-03-12",-33.8093778369061,151.020329003697,1681.54859150404
"257",257,"2/8-10 Grandview Street Parramatta 2150",3,2,2,496500,"2009-02-11",-33.8101363991434,151.019607321834,1580.2553074409
"258",258,"8/74 Pemberton Street Parramatta 2150",3,2,1,458000,"2009-02-06",-33.8077172142489,151.021243217877,1855.53758337759
"259",259,"7/74 Pemberton Street Parramatta 2150",3,2,1,452000,"2009-02-06",-33.8077736663668,151.021215809053,1849.79993109166
"260",260,"3/5 Purchase Street Parramatta 2150",2,1,1,326000,"2009-01-24",-33.8179694133894,151.014529816347,882.918428035366
"261",261,"14/3 O'reilly Street Parramatta 2150",2,1,1,317000,"2008-12-01",-33.8198685431014,150.994738047474,985.016436080017
"262",262,"2/74 Pemberton Street Parramatta 2150",3,2,2,462000,"2008-12-01",-33.8080018217713,151.021026880956,1820.79364493875
"263",263,"5/19 King Street Parramatta 2150",2,1,1,370000,"2008-12-01",-33.8204064517377,150.998150404076,711.321316509249
"264",264,"7/11 Banks Street Parramatta 2150",3,2,2,417000,"2008-11-29",-33.8210938935266,150.993340532758,1150.13712529157
"265",265,"2/19 King Street Parramatta 2150",2,1,1,345000,"2008-11-01",-33.8201500493196,150.998258111532,689.784734898522
"266",266,"5/22 Grandview Street Parramatta 2150",3,2,2,480000,"2008-10-18",-33.809303657063,151.019830448097,1647.41672735502
"267",267,"4/10 Henry Street Parramatta 2150",3,2,1,750000,"2008-09-01",-33.8106955978138,151.01325358777,1075.39945691291
"268",268,"3/62 Hassall Street Parramatta 2150",2,1,1,355000,"2008-07-28",-33.8181585091251,151.015458195943,970.005262143449
"269",269,"2/11 Tennyson Street Parramatta 2150",2,2,1,665000,"2008-03-01",-33.8121977605914,151.021100893161,1601.86042115702
"270",270,"8/19 King Street Parramatta 2150",2,1,1,330000,"2008-01-18",-33.8204304239808,150.998369255568,694.606244304436
"271",271,"8/19 King St Parramatta 2150",2,1,1,330000,"2008-01-18",-33.8204304239808,150.998369255568,694.606244304436
"272",272,"2/81-83 Thomas St Parramatta 2150",3,2,2,420500,"2007-12-15",-33.8132067321861,151.020732424697,1531.54188964627
"273",273,"6/1 Bobart Street Parramatta 2150",2,1,1,360000,"2007-12-01",-33.8203053659854,150.997130410279,791.984278028384
"274",274,"5/66 Marsden Street Parramatta 2150",3,2,1,393000,"2007-12-01",-33.8218246278455,150.999058918561,730.519223591541
"275",275,"12/44 Thomas Street Parramatta 2150",3,2,1,390000,"2007-12-01",-33.8111281878367,151.013259958016,1042.47187124311
"276",276,"4/62 Hassall Street Parramatta 2150",2,1,1,350000,"2007-10-01",-33.8181585091251,151.015458195943,970.005262143449
"277",277,"2/62 Hassall Street Parramatta 2150",2,1,1,692000,"2007-10-01",-33.8181585091251,151.015458195943,970.005262143449
"278",278,"2/70 Marsden Street Parramatta 2150",3,2,2,453000,"2007-09-28",-33.8216173014704,150.999108120333,712.032585068507
"279",279,"2/70 Marsden St Parramatta 2150",3,2,2,453000,"2007-09-28",-33.8216173014704,150.999108120333,712.032585068507
"280",280,"6/46 Pemberton Street Parramatta 2150",4,2,1,495000,"2007-08-01",-33.8102813641589,151.02096678271,1681.23876683314
"281",281,"1/6 Morton Street Parramatta 2150",4,2,2,490000,"2007-08-01",-33.8127802609526,151.017281846617,1251.54994992101
"282",282,"2/12 Pemberton Street Parramatta 2150",3,2,1,372500,"2007-08-01",-33.813557598653,151.020123060336,1465.93615806878
"283",283,"8/46 Pemberton Street Parramatta 2150",4,2,1,495000,"2007-08-01",-33.8102813641589,151.02096678271,1681.23876683314
"284",284,"5/11 Tennyson Street Parramatta 2150",3,2,1,405000,"2007-07-20",-33.8121977605914,151.021100893161,1601.86042115702
"285",285,"1/145 Pennant Street Parramatta 2150",3,2,1,410000,"2007-07-01",-33.8064560311877,151.02143256507,1954.85935628287
"286",286,"3/81 Thomas Street Parramatta 2150",3,2,1,405000,"2007-07-01",-33.8132067321861,151.020732424697,1531.54188964627
"287",287,"5/46 Pemberton Street Parramatta 2150",4,2,1,1068000,"2007-07-01",-33.8102813641589,151.02096678271,1681.23876683314
"288",288,"1/46 Morton Street Parramatta 2150",3,2,1,420000,"2007-06-01",-33.8092705066359,151.01843989036,1544.16370981398
"289",289,"16/35 Victoria Road Parramatta 2150",3,1,2,340000,"2007-06-01",-33.8099968404556,151.010480938019,977.045822224896
"290",290,"2/50 Morton Street Parramatta 2150",3,2,1,380000,"2007-06-01",-33.8088703964878,151.018493366902,1574.91592989847
"291",291,"50/13 Hassall Street Parramatta 2150",2,2,1,360000,"2007-06-01",-33.8184122293342,151.008623256818,350.147085776089
"292",292,"5/2 Glebe Street Parramatta 2150",3,1,2,657000,"2007-06-01",-33.8202988281009,150.996227260212,869.106691628691
"293",293,"1/124 Railway Street Parramatta 2150",2,1,1,6e+05,"2007-06-01",-33.8260890468145,150.996451057026,1240.66751642189
"294",294,"5/53 Fennell Street Parramatta 2150",2,1,1,325000,"2007-05-01",-33.8061377305405,151.009117799697,1320.93997379081
"295",295,"1/59 Fennell Street Parramatta 2150",3,2,1,380000,"2007-05-01",-33.8059188350131,151.001332593617,1333.08726797237
"296",296,"11/25 O'connell Street Parramatta 2150",2,1,1,290000,"2007-05-01",-33.8054506638113,151.002151086462,1366.96344189616
"297",297,"13/1 Mason Street Parramatta 2150",3,1,1,395000,"2007-05-01",-33.8077113717081,151.015717803614,1473.10878534953
"298",298,"8/35 Victoria Road Parramatta 2150",3,1,2,307000,"2007-05-01",-33.8097005820878,151.010314892517,997.729555794238
"299",299,"3/35 Victoria Road Parramatta 2150",3,1,1,297000,"2007-04-01",-33.8094878912948,151.010140548931,1010.71533325456
"300",300,"5/9 Mason Street Parramatta 2150",3,2,2,390000,"2007-04-01",-33.8075671489783,151.017140933444,1575.94026565024
"301",301,"2/6 Morton Street Parramatta 2150",4,3,2,445000,"2007-04-01",-33.8127802609526,151.017281846617,1251.54994992101
"302",302,"2/11 Grandview Street Parramatta 2150",3,1,1,395000,"2007-03-01",-33.809873961755,151.018868121793,1538.14785993809
"303",303,"6/55 Grose Street Parramatta 2150",2,2,1,261000,"2007-03-01",-33.8060336251771,151.003032024486,1289.34407897752
"304",304,"5/6 Morton Street Parramatta 2150",4,1,NA,446000,"2007-03-01",-33.8127802609526,151.017281846617,1251.54994992101
"305",305,"3/6 Morton Street Parramatta 2150",4,3,4,456000,"2007-03-01",-33.8127802609526,151.017281846617,1251.54994992101
"306",306,"6/15 Grandview Street Parramatta 2150",3,3,1,459000,"2007-02-01",-33.8094915793322,151.018966525336,1569.52885118375
"307",307,"2/75 Grose Street Parramatta 2150",3,2,2,350000,"2007-02-01",-33.8057927711894,151.001549265814,1341.75577128358
"308",308,"13/82 Macarthur Street Parramatta 2150",3,2,2,405000,"2007-01-01",-33.8130274013677,151.012437944772,849.193383164994
"309",309,"1/51 Ross Street Parramatta 2150",2,NA,NA,430000,"2007-01-01",-33.8075771945564,151.004660209177,1105.04864219946
"310",310,"1/12 Glebe Street Parramatta 2150",3,1,1,352500,"2006-12-14",-33.8205409812837,150.996941733638,818.542670895595
"311",311,"9/50 Morton Street Parramatta 2150",3,2,2,408000,"2006-12-01",-33.8088703964878,151.018493366902,1574.91592989847
"312",312,"2/16 Broughton Street Parramatta 2150",3,2,NA,380000,"2006-11-01",-33.8132082409287,151.01835850208,1324.65839839002
"313",313,"5/62 Hassall Street Parramatta 2150",2,1,1,342500,"2006-11-01",-33.8181585091251,151.015458195943,970.005262143449
"314",314,"7/46 Morton Street Parramatta 2150",4,2,2,496000,"2006-10-01",-33.8092705066359,151.01843989036,1544.16370981398
"315",315,"6/62 Hassall Street Parramatta 2150",2,1,1,352000,"2006-09-01",-33.8181585091251,151.015458195943,970.005262143449
"316",316,"4/1 King Street Parramatta 2150",2,2,1,295000,"2006-07-01",-33.8198916352447,150.996333710382,844.559273279089
"317",317,"5/82 Macarthur Street Parramatta 2150",3,2,2,429000,"2006-07-01",-33.8130274013677,151.012437944772,849.193383164994
"318",318,"1/43 Pemberton Street Parramatta 2150",3,2,1,320000,"2006-07-01",-33.8094309781722,151.020534527963,1694.46293122116
"319",319,"1/10 Henry Street Parramatta 2150",3,2,1,378000,"2006-06-01",-33.8106955978138,151.01325358777,1075.39945691291
"320",320,"2/43 Pemberton Street Parramatta 2150",3,2,1,320000,"2006-06-01",-33.8093456923074,151.020556153273,1701.20665894281
"321",321,"5/16 Broughton Street Parramatta 2150",3,2,1,953000,"2006-05-01",-33.8132082409287,151.01835850208,1324.65839839002
"322",322,"11/44 Thomas Street Parramatta 2150",3,2,NA,363000,"2006-05-01",-33.8111281878367,151.013259958016,1042.47187124311
"323",323,"1/48 Grose Street Parramatta 2150",2,1,1,370000,"2006-05-01",-33.8065699412518,151.00262047304,1236.47343224999
"324",324,"2/31 Webb Street Parramatta 2150",4,2,2,470000,"2006-04-01",-33.8026547491567,151.019145380469,2107.79083751021
"325",325,"2/149 Pennant Street Parramatta 2150",3,2,NA,407000,"2006-04-01",-33.806095274075,151.021713610283,2000.38362159291
"326",326,"3/12 Pemberton Street Parramatta 2150",3,2,1,385000,"2006-03-01",-33.813557598653,151.020123060336,1465.93615806878
"327",327,"2/2 Glebe Street Parramatta 2150",3,1,NA,369000,"2006-03-01",-33.8202988281009,150.996227260212,869.106691628691
"328",328,"4/4 Broughton Street Parramatta 2150",3,2,1,420000,"2006-02-01",-33.8130468892926,151.017447305386,1253.42167205437
"329",329,"3/51 Ross Street Parramatta 2150",2,1,2,405000,"2005-12-01",-33.8077444973438,151.004240611104,1088.24653475174
"330",330,"21/1 Rangihou Crescent Parramatta 2150",3,NA,NA,440000,"2005-12-01",-33.8148700370523,151.014313060331,909.735019787047
"331",331,"3/8 Grandview Street Parramatta 2150",3,2,2,452500,"2005-12-01",-33.8101363991434,151.019607321834,1580.2553074409
"332",332,"3/56 Brabyn Street Parramatta 2150",4,3,NA,385000,"2005-11-01",-33.8022317182604,151.017714124339,2066.82549876574
"333",333,"13/3 O'reilly Street Parramatta 2150",2,1,1,420000,"2005-11-01",-33.8198609155695,150.994624807963,994.886527939194
"334",334,"15/3 O'reilly Street Parramatta 2150",2,1,1,415000,"2005-11-01",-33.8198742427956,150.994869391897,973.489842333456
"335",335,"3/55 Grose Street Parramatta 2150",3,2,1,306001,"2005-11-01",-33.8065973500752,151.002813759727,1230.40703561013
"336",336,"5/55 Fennell Street Parramatta 2150",3,2,2,386000,"2005-11-01",-33.8061651727527,151.009323601914,1323.64108877546
"337",337,"4/11-13 Tennyson Street Parramatta 2150",2,1,1,620000,"2005-10-19",-33.8121977605914,151.021100893161,1601.86042115702
"338",338,"8/64 Hassall Street Parramatta 2150",2,1,1,280000,"2005-10-01",-33.8181919948283,151.015728009406,995.170927495807
"339",339,"8/12 Glebe Street Parramatta 2150",2,NA,NA,320000,"2005-10-01",-33.8205409812837,150.996941733638,818.542670895595
"340",340,"9/25 O'connell Street Parramatta 2150",2,2,1,255000,"2005-10-01",-33.8054388034183,151.00205947226,1369.91610490545
"341",341,"3/4 Broughton Street Parramatta 2150",3,2,2,420000,"2005-10-01",-33.8130468892926,151.017447305386,1253.42167205437
"342",342,"15/9 New Zealand Street Parramatta 2150",3,1,2,367000,"2005-09-01",-33.8145811966688,151.014483883518,935.386213640556
"343",343,"2/15 Grandview Street Parramatta 2150",3,3,1,440000,"2005-09-01",-33.8094915793322,151.018966525336,1569.52885118375
"344",344,"8/9 Bobart Street Parramatta 2150",2,NA,NA,340000,"2005-08-01",-33.8200301461946,150.997270974795,768.303083577334
"345",345,"18/1 Rangihou Crescent Parramatta 2150",3,2,1,445000,"2005-08-01",-33.8146916282432,151.014358657885,920.285472552117
"346",346,"22/1 Rangihou Crescent Parramatta 2150",3,2,2,480000,"2005-06-01",-33.8148699113237,151.014313060331,909.739524616224
"347",347,"1/62 Hassall Street Parramatta 2150",3,2,NA,420000,"2005-05-01",-33.8181585091251,151.015458195943,970.005262143449
"348",348,"15/35 Victoria Road Parramatta 2150",3,2,NA,368000,"2005-04-01",-33.8100108801434,151.010553106205,979.194592394205
"349",349,"3/16-20 Grandview Street Parramatta 2150",3,2,2,1265500,"2005-02-07",-33.8095587602861,151.019760962119,1626.45992147814
"350",350,"4/70 Marsden Street Parramatta 2150",3,2,1,8e+05,"2005-02-01",-33.8216173014704,150.999108120333,712.032585068507
"351",351,"6/8 Broughton Street Parramatta 2150",3,2,4,483000,"2004-10-01",-33.8131007430205,151.017751400833,1276.99084190813
"352",352,"3/36 Morton Street Parramatta 2150",3,1,1,409000,"2004-09-20",-33.8099462137604,151.018173932572,1480.4461001065
"353",353,"7/6 Glebe Street Parramatta 2150",2,NA,NA,355000,"2004-07-01",-33.8202504226101,150.99662565207,832.819266501264
"354",354,"5/149 Pennant Street Parramatta 2150",3,NA,NA,435000,"2004-05-01",-33.8062555360637,151.021805727399,1995.73647577362
"355",355,"6/2 Glebe Street Parramatta 2150",2,NA,NA,360000,"2004-04-01",-33.8202988281009,150.996227260212,869.106691628691
"356",356,"56 Grose Street Parramatta 2150",3,2,2,840000,"2004-03-01",-33.8069891925061,151.008307137506,1209.37960877713
"357",357,"3/12 Glebe Street Parramatta 2150",2,1,NA,370000,"2004-02-01",-33.8205409812837,150.996941733638,818.542670895595
"358",358,"40 Fennell Street Parramatta 2150",3,2,1,3e+05,"2003-10-01",-33.8058756149341,151.00802243891,1323.87257798046
"359",359,"3/55 Fennell Street Parramatta 2150",2,2,1,330000,"2003-09-01",-33.8061651727527,151.009323601914,1323.64108877546
"360",360,"12/43 Pemberton Street Parramatta 2150",3,NA,NA,490000,"2003-09-01",-33.8091884478038,151.020187852448,1682.06134450602
"361",361,"3/48 Grose Street Parramatta 2150",2,1,1,380000,"2003-09-01",-33.8065973500752,151.002813759727,1230.40703561013
"362",362,"4/55 Grose Street Parramatta 2150",2,2,1,330000,"2003-09-01",-33.8072676348359,151.009670176273,1218.21312649385
"363",363,"1/81 Thomas Street Parramatta 2150",3,2,2,485000,"2003-08-01",-33.8132067321861,151.020732424697,1531.54188964627
"364",364,"9/55 Grose Street Parramatta 2150",3,2,1,332000,"2003-08-01",-33.8065848191299,151.003343160731,1224.69775541468
"365",365,"3/50 Fennell Street Parramatta 2150",2,2,1,348000,"2003-07-01",-33.8060912323157,151.009639456324,1340.55359338517
"366",366,"14 Pemberton Street Parramatta 2150",3,2,1,430000,"2003-06-01",-33.8134046289201,151.020165472766,1474.85503449574
"367",367,"1/35 Ross Street Parramatta 2150",3,NA,NA,263000,"2003-05-01",-33.8075771945564,151.004660209177,1105.04864219946
"368",368,"2/1-9 King Street Parramatta 2150",2,1,1,264100,"2003-05-01",-33.8197655295114,150.996344439218,839.293715770667
"369",369,"6/50 Fennell Street Parramatta 2150",2,2,2,365000,"2003-04-01",-33.8049795589433,151.003195471597,1403.72712180835
"370",370,"7/66 Marsden Street Parramatta 2150",4,1,2,220000,"2003-04-01",-33.8218246278455,150.999058918561,730.519223591541
"371",371,"8/27 Brabyn Street Parramatta 2150",4,3,NA,439000,"2003-03-01",-33.8059666382284,151.016840105497,1687.49738262839
"372",372,"12/1 King Street Parramatta 2150",2,1,1,358000,"2003-03-01",-33.8200605725032,150.99656329071,830.699396329118
"373",373,"2/16-18 Broughton Street Parramatta 2150",3,2,NA,370000,"2003-03-01",-33.8132082409287,151.01835850208,1324.65839839002
"374",374,"10/485 Church Street Parramatta 2150",2,1,1,247000,"2003-02-01",-33.824302066967,151.004933962135,757.227260455848
"375",375,"4/66 Marsden Street Parramatta 2150",3,NA,NA,195000,"2003-01-01",-33.8218246278455,150.999058918561,730.519223591541
"376",376,"2/3 Irving Street Parramatta 2150",3,2,2,410000,"2002-11-01",-33.8109924848243,151.021438348583,1684.1339044921
"377",377,"5/43 Pemberton Street Parramatta 2150",3,2,1,320000,"2002-11-01",-33.8090130564799,151.020622537947,1726.38752453531
"378",378,"3/19 King Street Parramatta 2150",2,2,1,550000,"2002-10-01",-33.8202039030475,150.998223075177,695.28917180306
"379",379,"1/31 Webb Street Parramatta 2150",4,2,2,160000,"2002-08-01",-33.8026547491567,151.019145380469,2107.79083751021
"380",380,"4/75 Victoria Road Parramatta 2150",3,1,2,695000,"2002-07-01",-33.8093028188726,151.013811403426,1223.45494855945
"381",381,"4/16-18 Broughton Street Parramatta 2150",3,2,1,394500,"2002-07-01",-33.8132082409287,151.01835850208,1324.65839839002
"382",382,"5/18 Henry Street Parramatta 2150",3,2,2,1330000,"2002-07-01",-33.8101703039418,151.013419214177,1127.88092427091
"383",383,"4/15 Grandview Street Parramatta 2150",3,3,2,395000,"2002-07-01",-33.8094915793322,151.018966525336,1569.52885118375
"384",384,"68 Hassall Street Parramatta 2150",3,2,2,1200000,"2002-06-01",-33.818232269873,151.016050712679,1025.27582396538
"385",385,"5/35 Victoria Road Parramatta 2150",3,2,2,320000,"2002-05-01",-33.8095942576461,151.010110457898,998.962080899672
"386",386,"4/50 Fennell Street Parramatta 2150",2,2,1,312500,"2002-05-01",-33.8050440157787,151.003017439974,1398.66641842799
"387",387,"14/16 Harold Street Parramatta 2150",2,2,1,330000,"2002-05-01",-33.8042296719757,151.006574635863,1484.40831528146
"388",388,"1/56 Brabyn Street Parramatta 2150",4,3,2,528000,"2002-04-01",-33.8022317182604,151.017714124339,2066.82549876574
"389",389,"4/3 Irving Street Parramatta 2150",3,1,2,380000,"2002-04-01",-33.8109924848243,151.021438348583,1684.1339044921
"390",390,"5 O'reilly Street Parramatta 2150",2,1,1,550000,"2002-03-01",-33.8197277271281,150.994801749939,975.238521311722
"391",391,"1/50 Hassall Street Parramatta 2150",3,1,1,240000,"2002-03-01",-33.8180098141627,151.014093873563,842.964693606428
"392",392,"2/77 Thomas Street Parramatta 2150",4,3,2,475000,"2002-03-01",-33.8130525889867,151.020433358392,1510.82458328789
"393",393,"3/16 Murray Street Parramatta 2150",3,3,NA,335000,"2002-02-01",-33.8032227075337,151.021026894023,2173.35424523006
"394",394,"7 Gaggin Street Parramatta 2150",4,2,1,340000,"2002-02-01",-33.8070556604492,151.017809484916,1659.95515725819
