"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"187","3/11 Grandview Street Parramatta 2150",3,2,1,453000,2011-11-10,-33.809873961755,151.018868121793,1.53814785993809,"(1.5,1.75]"
"188","2/46 Pemberton Street Parramatta 2150",4,2,NA,1e+06,2011-11-01,-33.8102813641589,151.02096678271,1.68123876683314,"(1.5,1.75]"
"189","6/9-11 New Zealand Street Parramatta 2150",3,2,2,480000,2011-10-28,-33.8141320523872,151.014568792197,0.961134922972089,"(0.75,1]"
"190","8/11 Tennyson Street Parramatta 2150",3,2,1,465000,2011-10-19,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"191","8/11-13 Tennyson Street Parramatta 2150",3,2,1,465000,2011-10-19,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"192","10/9 New Zealand Street Parramatta 2150",3,1,2,490000,2011-10-18,-33.814316370438,151.014523027006,0.949389501701963,"(0.75,1]"
"193","3/15-17 Grandview Street Parramatta 2150",3,3,2,555000,2011-09-12,-33.8094915793322,151.018966525336,1.56952885118375,"(1.5,1.75]"
"194","2/66 Grose Street Parramatta 2150",3,2,1,549950,2011-07-14,-33.8057927711894,151.001549265814,1.34175577128358,"(1.25,1.5]"
"195","8/11-15 King Street Parramatta 2150",2,1,1,445000,2011-07-13,-33.8199216005485,150.996924550737,0.794015061817508,"(0.75,1]"
"196","8/11 King Street Parramatta 2150",2,1,1,445000,2011-07-13,-33.8199216005485,150.996924550737,0.794015061817508,"(0.75,1]"
"197","4/25 O'connell Street Parramatta 2150",2,1,1,345000,2011-07-01,-33.8053162599939,151.002178411466,1.38116786721178,"(1.25,1.5]"
"198","2/1 King Street Parramatta 2150",2,1,1,380000,2011-06-30,-33.8197655295114,150.996344439218,0.839293715770667,"(0.75,1]"
"199","2/1-9 King Street Parramatta 2150",2,1,1,380000,2011-06-30,-33.8197655295114,150.996344439218,0.839293715770667,"(0.75,1]"
"200","1/28 Broughton Street Parramatta 2150",3,2,2,531000,2011-06-01,-33.8133757951732,151.019305321863,1.40046265700496,"(1.25,1.5]"
"201","1/8 Broughton Street Parramatta 2150",3,2,2,129000,2011-06-01,-33.8131007430205,151.017751400833,1.27699084190813,"(1.25,1.5]"
"202","4/19-21 Grandview Street Parramatta 2150",4,3,1,575000,2011-05-27,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"203","4/19-21 Grandview Street Parramatta 2150",3,2,1,575000,2011-05-25,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"204","3/19-21 Grandview Street Parramatta 2150",3,3,1,555000,2011-05-18,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"205","3/11-13 Tennyson Ave Parramatta 2150",2,1,1,425000,2011-05-14,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"206","4/3-4 Teale Place Parramatta 2150",3,3,2,610000,2011-05-12,-33.8056807051439,151.016032523949,1.66504544042142,"(1.5,1.75]"
"207","3/11-13 Tennyson Street Parramatta 2150",2,1,1,650000,2011-05-01,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"208","3/11-13 Tennyson Avenue Parramatta 2150",2,1,1,425000,2011-05-01,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"209","1/19-21 Grandview Street Parramatta 2150",4,3,2,595000,2011-04-29,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"210","4/19-21 Grandview Street Parramatta 2150",4,3,4,595000,2011-04-26,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"211","4/19-21 Grandview Street Parramatta 2150",4,3,4,595000,2011-04-26,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"212","6/66-68 Marsden Street Parramatta 2150",4,1,2,530000,2011-04-19,-33.8218246278455,150.999058918561,0.730519223591541,"(0.5,0.75]"
"213","6/66-68 Marsden St Parramatta 2150",4,1,2,530000,2011-04-19,-33.8218246278455,150.999058918561,0.730519223591541,"(0.5,0.75]"
"214","3/19-21 Grandview Street Parramatta 2150",4,3,4,595000,2011-04-18,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"215","5/19-21 Grandview Street Parramatta 2150",4,3,2,595000,2011-04-08,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"216","5 Wandsworth Street Parramatta 2150",3,2,2,545000,2011-04-08,-33.8108626910536,151.01529483265,1.20521025120594,"(1,1.25]"
"217","5 Wandsworth Street Parramatta 2150",3,2,2,545000,2011-04-08,-33.8108626910536,151.01529483265,1.20521025120594,"(1,1.25]"
"218","6/3-4 Teale Place Parramatta 2150",3,3,2,615000,2011-03-24,-33.8056807051439,151.016032523949,1.66504544042142,"(1.5,1.75]"
"219","4/50-52 Hassall Street Parramatta 2150",2,2,2,458000,2011-03-23,-33.8180098141627,151.014093873563,0.842964693606428,"(0.75,1]"
"220","9/149-151 Pennant Street Parramatta 2150",3,2,2,491000,2011-03-10,-33.8061017281404,151.021989039621,2.01968365427426,"(2,2.25]"
"221","9/149 Pennant Street Parramatta 2150",3,2,2,491000,2011-03-10,-33.8061017281404,151.021989039621,2.01968365427426,"(2,2.25]"
"222","1/19-21 Grandview Street Parramatta 2150",4,3,2,595000,2011-03-08,-33.8092383201277,151.019041878646,1.59139629569033,"(1.5,1.75]"
"223","25/1 Rangihou Crescent Parramatta 2150",3,2,2,491000,2011-02-23,-33.8148332404973,151.014756798285,0.94995610986883,"(0.75,1]"
"224","2 35 Victoria Road Parramatta 2150",3,1,2,418500,2011-02-21,-33.8094308105341,151.01015613927,1.01700241845625,"(1,1.25]"
"225","2/35 Victoria Road Parramatta 2150",3,1,2,418500,2011-02-21,-33.8094308105341,151.01015613927,1.01700241845625,"(1,1.25]"
"226","6/3-4 Teale Place Parramatta 2150",3,3,2,620000,2011-02-02,-33.8056807051439,151.016032523949,1.66504544042142,"(1.5,1.75]"
"227","19/1 Rangihou Crescent Parramatta 2150",3,2,2,550000,2010-12-22,-33.8148699951427,151.01431314415,0.909743861165024,"(0.75,1]"
"228","8/3 Irving Street Parramatta 2150",3,2,2,5e+05,2010-12-17,-33.8109924848243,151.021438348583,1.6841339044921,"(1.5,1.75]"
"229","4 50 Morton Street Parramatta 2150",3,2,2,490800,2010-12-01,-33.8088703964878,151.018493366902,1.57491592989847,"(1.5,1.75]"
"230","25/1 Rangihou Crescent Parramatta 2150",3,2,2,5e+05,2010-11-27,-33.8148332404973,151.014756798285,0.94995610986883,"(0.75,1]"
"231","17/1 Rangihou Crescent Parramatta 2150",3,2,NA,720000,2010-11-01,-33.8146980823086,151.01443786687,0.926936952091495,"(0.75,1]"
"232","1 46 PEMBERTON STREET Parramatta 2150",4,2,2,492000,2010-10-18,-33.8102813641589,151.02096678271,1.68123876683314,"(1.5,1.75]"
"233","1/72 Marsden Street Parramatta 2150",3,2,1,449000,2010-09-25,-33.821500122464,150.999144665431,0.701093207172899,"(0.5,0.75]"
"234","4/8-10 Broughton Street Parramatta 2150",3,2,2,506000,2010-09-20,-33.8131007430205,151.017751400833,1.27699084190813,"(1.25,1.5]"
"235","7/11-13 Tennyson Street Parramatta 2150",3,2,2,445000,2010-08-06,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"236","1/77-79 Thomas Street Parramatta 2150",4,2,2,578000,2010-07-10,-33.8130525889867,151.020433358392,1.51082458328789,"(1.5,1.75]"
"237","8/145-147 Pennant Street Parramatta 2150",3,2,1,485000,2010-05-01,-33.8065600506061,151.021725261128,1.96879653532328,"(1.75,2]"
"238","9/1-9 King Street Parramatta 2150",2,1,1,392000,2010-03-23,-33.8199285156186,150.996564464176,0.825668620902228,"(0.75,1]"
"239","8/81 Thomas Street Parramatta 2150",3,2,2,521000,2010-03-05,-33.8132067321861,151.020732424697,1.53154188964627,"(1.5,1.75]"
"240","5/3 O'reilly Street Parramatta 2150",3,2,1,345000,2009-12-01,-33.8196648628543,150.99466571165,0.985677649302335,"(0.75,1]"
"241","7/46 Pemberton Street Parramatta 2150",4,2,1,320000,2009-12-01,-33.8102813641589,151.02096678271,1.68123876683314,"(1.5,1.75]"
"242","5/8 Grandview Street Parramatta 2150",3,2,2,5e+05,2009-12-01,-33.8101363991434,151.019607321834,1.5802553074409,"(1.5,1.75]"
"243","9/6 Glebe Street Parramatta 2150",2,1,1,405000,2009-12-01,-33.8202504226101,150.99662565207,0.832819266501264,"(0.75,1]"
"244","3/50 Hassall Street Parramatta 2150",2,1,2,404500,2009-11-28,-33.8180098141627,151.014093873563,0.842964693606428,"(0.75,1]"
"245","13a/50-56 Victoria Road Parramatta 2150",2,1,1,345000,2009-11-21,-33.809039379485,151.025544701102,2.12079283535103,"(2,2.25]"
"246","1M/50-56 Victoria Road Parramatta 2150",2,1,1,360000,2009-11-11,-33.809039379485,151.025544701102,2.12079283535103,"(2,2.25]"
"247","2/14 Pemberton Street Parramatta 2150",4,2,2,470000,2009-10-17,-33.8134046289201,151.020165472766,1.47485503449574,"(1.25,1.5]"
"248","37/23-33 Napier Street Parramatta 2150",2,2,1,370000,2009-10-15,-33.8208408019603,150.994683229828,1.02405253451082,"(1,1.25]"
"249","1/44 Thomas Street Parramatta 2150",3,2,1,450000,2009-09-30,-33.8111281878367,151.013259958016,1.04247187124311,"(1,1.25]"
"250","5/1 Bobart Street Parramatta 2150",3,1,1,388000,2009-09-23,-33.8203053659854,150.997130410279,0.791984278028384,"(0.75,1]"
"251","8/1 Early Street Parramatta 2150",2,1,2,320000,2009-09-01,-33.8209438574598,151.000185027253,0.587597210263394,"(0.5,0.75]"
"252","5/55-57 Fennell Street Parramatta 2150",3,2,2,406000,2009-09-01,-33.8058058883756,151.006716734522,1.31143064217367,"(1.25,1.5]"
"253","4/74 Pemberton Street Parramatta 2150",3,2,2,488000,2009-06-05,-33.8079430227205,151.021124027214,1.83190999718851,"(1.75,2]"
"254","9/35 Victoria Road Parramatta 2150",3,2,1,335000,2009-05-01,-33.809713029214,151.010374068753,0.999235232281152,"(0.75,1]"
"255","7/145 Pennant Street Parramatta 2150",3,2,2,408000,2009-04-01,-33.8065808377259,151.02188870824,1.97927486477097,"(1.75,2]"
"256","15/43 Pemberton Street Parramatta 2150",3,2,2,470000,2009-03-12,-33.8093778369061,151.020329003697,1.68154859150404,"(1.5,1.75]"
"257","2/8-10 Grandview Street Parramatta 2150",3,2,2,496500,2009-02-11,-33.8101363991434,151.019607321834,1.5802553074409,"(1.5,1.75]"
"258","8/74 Pemberton Street Parramatta 2150",3,2,1,458000,2009-02-06,-33.8077172142489,151.021243217877,1.85553758337759,"(1.75,2]"
"259","7/74 Pemberton Street Parramatta 2150",3,2,1,452000,2009-02-06,-33.8077736663668,151.021215809053,1.84979993109166,"(1.75,2]"
"260","3/5 Purchase Street Parramatta 2150",2,1,1,326000,2009-01-24,-33.8179694133894,151.014529816347,0.882918428035366,"(0.75,1]"
"261","14/3 O'reilly Street Parramatta 2150",2,1,1,317000,2008-12-01,-33.8198685431014,150.994738047474,0.985016436080017,"(0.75,1]"
"262","2/74 Pemberton Street Parramatta 2150",3,2,2,462000,2008-12-01,-33.8080018217713,151.021026880956,1.82079364493875,"(1.75,2]"
"263","5/19 King Street Parramatta 2150",2,1,1,370000,2008-12-01,-33.8204064517377,150.998150404076,0.711321316509249,"(0.5,0.75]"
"264","7/11 Banks Street Parramatta 2150",3,2,2,417000,2008-11-29,-33.8210938935266,150.993340532758,1.15013712529157,"(1,1.25]"
"265","2/19 King Street Parramatta 2150",2,1,1,345000,2008-11-01,-33.8201500493196,150.998258111532,0.689784734898522,"(0.5,0.75]"
"266","5/22 Grandview Street Parramatta 2150",3,2,2,480000,2008-10-18,-33.809303657063,151.019830448097,1.64741672735502,"(1.5,1.75]"
"267","4/10 Henry Street Parramatta 2150",3,2,1,750000,2008-09-01,-33.8106955978138,151.01325358777,1.07539945691291,"(1,1.25]"
"268","3/62 Hassall Street Parramatta 2150",2,1,1,355000,2008-07-28,-33.8181585091251,151.015458195943,0.970005262143449,"(0.75,1]"
"269","2/11 Tennyson Street Parramatta 2150",2,2,1,665000,2008-03-01,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"270","8/19 King Street Parramatta 2150",2,1,1,330000,2008-01-18,-33.8204304239808,150.998369255568,0.694606244304436,"(0.5,0.75]"
"271","8/19 King St Parramatta 2150",2,1,1,330000,2008-01-18,-33.8204304239808,150.998369255568,0.694606244304436,"(0.5,0.75]"
"272","2/81-83 Thomas St Parramatta 2150",3,2,2,420500,2007-12-15,-33.8132067321861,151.020732424697,1.53154188964627,"(1.5,1.75]"
"273","6/1 Bobart Street Parramatta 2150",2,1,1,360000,2007-12-01,-33.8203053659854,150.997130410279,0.791984278028384,"(0.75,1]"
"274","5/66 Marsden Street Parramatta 2150",3,2,1,393000,2007-12-01,-33.8218246278455,150.999058918561,0.730519223591541,"(0.5,0.75]"
"275","12/44 Thomas Street Parramatta 2150",3,2,1,390000,2007-12-01,-33.8111281878367,151.013259958016,1.04247187124311,"(1,1.25]"
"276","4/62 Hassall Street Parramatta 2150",2,1,1,350000,2007-10-01,-33.8181585091251,151.015458195943,0.970005262143449,"(0.75,1]"
"277","2/62 Hassall Street Parramatta 2150",2,1,1,692000,2007-10-01,-33.8181585091251,151.015458195943,0.970005262143449,"(0.75,1]"
"278","2/70 Marsden Street Parramatta 2150",3,2,2,453000,2007-09-28,-33.8216173014704,150.999108120333,0.712032585068507,"(0.5,0.75]"
"279","2/70 Marsden St Parramatta 2150",3,2,2,453000,2007-09-28,-33.8216173014704,150.999108120333,0.712032585068507,"(0.5,0.75]"
"280","6/46 Pemberton Street Parramatta 2150",4,2,1,495000,2007-08-01,-33.8102813641589,151.02096678271,1.68123876683314,"(1.5,1.75]"
"281","1/6 Morton Street Parramatta 2150",4,2,2,490000,2007-08-01,-33.8127802609526,151.017281846617,1.25154994992101,"(1.25,1.5]"
"282","2/12 Pemberton Street Parramatta 2150",3,2,1,372500,2007-08-01,-33.813557598653,151.020123060336,1.46593615806878,"(1.25,1.5]"
"283","8/46 Pemberton Street Parramatta 2150",4,2,1,495000,2007-08-01,-33.8102813641589,151.02096678271,1.68123876683314,"(1.5,1.75]"
"284","5/11 Tennyson Street Parramatta 2150",3,2,1,405000,2007-07-20,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"285","1/145 Pennant Street Parramatta 2150",3,2,1,410000,2007-07-01,-33.8064560311877,151.02143256507,1.95485935628287,"(1.75,2]"
"286","3/81 Thomas Street Parramatta 2150",3,2,1,405000,2007-07-01,-33.8132067321861,151.020732424697,1.53154188964627,"(1.5,1.75]"
"287","5/46 Pemberton Street Parramatta 2150",4,2,1,1068000,2007-07-01,-33.8102813641589,151.02096678271,1.68123876683314,"(1.5,1.75]"
"288","1/46 Morton Street Parramatta 2150",3,2,1,420000,2007-06-01,-33.8092705066359,151.01843989036,1.54416370981398,"(1.5,1.75]"
"289","16/35 Victoria Road Parramatta 2150",3,1,2,340000,2007-06-01,-33.8099968404556,151.010480938019,0.977045822224896,"(0.75,1]"
"290","2/50 Morton Street Parramatta 2150",3,2,1,380000,2007-06-01,-33.8088703964878,151.018493366902,1.57491592989847,"(1.5,1.75]"
"291","50/13 Hassall Street Parramatta 2150",2,2,1,360000,2007-06-01,-33.8184122293342,151.008623256818,0.350147085776089,"(0.25,0.5]"
"292","5/2 Glebe Street Parramatta 2150",3,1,2,657000,2007-06-01,-33.8202988281009,150.996227260212,0.869106691628691,"(0.75,1]"
"293","1/124 Railway Street Parramatta 2150",2,1,1,6e+05,2007-06-01,-33.8260890468145,150.996451057026,1.24066751642189,"(1,1.25]"
"294","5/53 Fennell Street Parramatta 2150",2,1,1,325000,2007-05-01,-33.8058058883756,151.006716734522,1.31143064217367,"(1.25,1.5]"
"295","1/59 Fennell Street Parramatta 2150",3,2,1,380000,2007-05-01,-33.8059188350131,151.001332593617,1.33308726797237,"(1.25,1.5]"
"296","11/25 O'connell Street Parramatta 2150",2,1,1,290000,2007-05-01,-33.8054506638113,151.002151086462,1.36696344189616,"(1.25,1.5]"
"297","13/1 Mason Street Parramatta 2150",3,1,1,395000,2007-05-01,-33.8350462419144,150.979504692824,3.06169121668308,"(3,3.25]"
"298","8/35 Victoria Road Parramatta 2150",3,1,2,307000,2007-05-01,-33.8097005820878,151.010314892517,0.997729555794238,"(0.75,1]"
"299","3/35 Victoria Road Parramatta 2150",3,1,1,297000,2007-04-01,-33.8094878912948,151.010140548931,1.01071533325456,"(1,1.25]"
"300","5/9 Mason Street Parramatta 2150",3,2,2,390000,2007-04-01,-33.8363046451878,150.979314949456,3.16603543655778,"(3,3.25]"
"301","2/6 Morton Street Parramatta 2150",4,3,2,445000,2007-04-01,-33.8127802609526,151.017281846617,1.25154994992101,"(1.25,1.5]"
"302","2/11 Grandview Street Parramatta 2150",3,1,1,395000,2007-03-01,-33.809873961755,151.018868121793,1.53814785993809,"(1.5,1.75]"
"303","6/55 Grose Street Parramatta 2150",2,2,1,261000,2007-03-01,-33.8060336251771,151.003032024486,1.28934407897752,"(1.25,1.5]"
"304","5/6 Morton Street Parramatta 2150",4,1,NA,446000,2007-03-01,-33.8127802609526,151.017281846617,1.25154994992101,"(1.25,1.5]"
"305","3/6 Morton Street Parramatta 2150",4,3,4,456000,2007-03-01,-33.8127802609526,151.017281846617,1.25154994992101,"(1.25,1.5]"
"306","6/15 Grandview Street Parramatta 2150",3,3,1,459000,2007-02-01,-33.8094915793322,151.018966525336,1.56952885118375,"(1.5,1.75]"
"307","2/75 Grose Street Parramatta 2150",3,2,2,350000,2007-02-01,-33.8057927711894,151.001549265814,1.34175577128358,"(1.25,1.5]"
"308","13/82 Macarthur Street Parramatta 2150",3,2,2,405000,2007-01-01,-33.8130274013677,151.012437944772,0.849193383164994,"(0.75,1]"
"309","1/51 Ross Street Parramatta 2150",2,NA,NA,430000,2007-01-01,-33.8075771945564,151.004660209177,1.10504864219946,"(1,1.25]"
"310","1/12 Glebe Street Parramatta 2150",3,1,1,352500,2006-12-14,-33.8205409812837,150.996941733638,0.818542670895595,"(0.75,1]"
"311","9/50 Morton Street Parramatta 2150",3,2,2,408000,2006-12-01,-33.8088703964878,151.018493366902,1.57491592989847,"(1.5,1.75]"
"312","2/16 Broughton Street Parramatta 2150",3,2,NA,380000,2006-11-01,-33.8132082409287,151.01835850208,1.32465839839002,"(1.25,1.5]"
"313","5/62 Hassall Street Parramatta 2150",2,1,1,342500,2006-11-01,-33.8181585091251,151.015458195943,0.970005262143449,"(0.75,1]"
"314","7/46 Morton Street Parramatta 2150",4,2,2,496000,2006-10-01,-33.8092705066359,151.01843989036,1.54416370981398,"(1.5,1.75]"
"315","6/62 Hassall Street Parramatta 2150",2,1,1,352000,2006-09-01,-33.8181585091251,151.015458195943,0.970005262143449,"(0.75,1]"
"316","4/1 King Street Parramatta 2150",2,2,1,295000,2006-07-01,-33.8198916352447,150.996333710382,0.844559273279089,"(0.75,1]"
"317","5/82 Macarthur Street Parramatta 2150",3,2,2,429000,2006-07-01,-33.8130274013677,151.012437944772,0.849193383164994,"(0.75,1]"
"318","1/43 Pemberton Street Parramatta 2150",3,2,1,320000,2006-07-01,-33.8094309781722,151.020534527963,1.69446293122116,"(1.5,1.75]"
"319","1/10 Henry Street Parramatta 2150",3,2,1,378000,2006-06-01,-33.8106955978138,151.01325358777,1.07539945691291,"(1,1.25]"
"320","2/43 Pemberton Street Parramatta 2150",3,2,1,320000,2006-06-01,-33.8093456923074,151.020556153273,1.70120665894281,"(1.5,1.75]"
"321","5/16 Broughton Street Parramatta 2150",3,2,1,953000,2006-05-01,-33.8132082409287,151.01835850208,1.32465839839002,"(1.25,1.5]"
"322","11/44 Thomas Street Parramatta 2150",3,2,NA,363000,2006-05-01,-33.8111281878367,151.013259958016,1.04247187124311,"(1,1.25]"
"323","1/48 Grose Street Parramatta 2150",2,1,1,370000,2006-05-01,-33.8065699412518,151.00262047304,1.23647343224999,"(1,1.25]"
"324","2/31 Webb Street Parramatta 2150",4,2,2,470000,2006-04-01,-33.8252048817581,150.983144953373,2.19564805376447,"(2,2.25]"
"325","2/149 Pennant Street Parramatta 2150",3,2,NA,407000,2006-04-01,-33.806095274075,151.021713610283,2.00038362159291,"(2,2.25]"
"326","3/12 Pemberton Street Parramatta 2150",3,2,1,385000,2006-03-01,-33.813557598653,151.020123060336,1.46593615806878,"(1.25,1.5]"
"327","2/2 Glebe Street Parramatta 2150",3,1,NA,369000,2006-03-01,-33.8202988281009,150.996227260212,0.869106691628691,"(0.75,1]"
"328","4/4 Broughton Street Parramatta 2150",3,2,1,420000,2006-02-01,-33.8130468892926,151.017447305386,1.25342167205437,"(1.25,1.5]"
"329","3/51 Ross Street Parramatta 2150",2,1,2,405000,2005-12-01,-33.8077444973438,151.004240611104,1.08824653475174,"(1,1.25]"
"330","21/1 Rangihou Crescent Parramatta 2150",3,NA,NA,440000,2005-12-01,-33.8148700370523,151.014313060331,0.909735019787047,"(0.75,1]"
"331","3/8 Grandview Street Parramatta 2150",3,2,2,452500,2005-12-01,-33.8101363991434,151.019607321834,1.5802553074409,"(1.5,1.75]"
"332","3/56 Brabyn Street Parramatta 2150",4,3,NA,385000,2005-11-01,-33.8025959971373,151.018064884012,2.05253912150256,"(2,2.25]"
"333","13/3 O'reilly Street Parramatta 2150",2,1,1,420000,2005-11-01,-33.8198609155695,150.994624807963,0.994886527939194,"(0.75,1]"
"334","15/3 O'reilly Street Parramatta 2150",2,1,1,415000,2005-11-01,-33.8198742427956,150.994869391897,0.973489842333456,"(0.75,1]"
"335","3/55 Grose Street Parramatta 2150",3,2,1,306001,2005-11-01,-33.8065973500752,151.002813759727,1.23040703561013,"(1,1.25]"
"336","5/55 Fennell Street Parramatta 2150",3,2,2,386000,2005-11-01,-33.8058058883756,151.006716734522,1.31143064217367,"(1.25,1.5]"
"337","4/11-13 Tennyson Street Parramatta 2150",2,1,1,620000,2005-10-19,-33.8121977605914,151.021100893161,1.60186042115702,"(1.5,1.75]"
"338","8/64 Hassall Street Parramatta 2150",2,1,1,280000,2005-10-01,-33.8181919948283,151.015728009406,0.995170927495807,"(0.75,1]"
"339","8/12 Glebe Street Parramatta 2150",2,NA,NA,320000,2005-10-01,-33.8205409812837,150.996941733638,0.818542670895595,"(0.75,1]"
"340","9/25 O'connell Street Parramatta 2150",2,2,1,255000,2005-10-01,-33.8054388034183,151.00205947226,1.36991610490545,"(1.25,1.5]"
"341","3/4 Broughton Street Parramatta 2150",3,2,2,420000,2005-10-01,-33.8130468892926,151.017447305386,1.25342167205437,"(1.25,1.5]"
"342","15/9 New Zealand Street Parramatta 2150",3,1,2,367000,2005-09-01,-33.8145811966688,151.014483883518,0.935386213640556,"(0.75,1]"
"343","2/15 Grandview Street Parramatta 2150",3,3,1,440000,2005-09-01,-33.8094915793322,151.018966525336,1.56952885118375,"(1.5,1.75]"
"344","8/9 Bobart Street Parramatta 2150",2,NA,NA,340000,2005-08-01,-33.8200301461946,150.997270974795,0.768303083577334,"(0.75,1]"
"345","18/1 Rangihou Crescent Parramatta 2150",3,2,1,445000,2005-08-01,-33.8146916282432,151.014358657885,0.920285472552117,"(0.75,1]"
"346","22/1 Rangihou Crescent Parramatta 2150",3,2,2,480000,2005-06-01,-33.8148699113237,151.014313060331,0.909739524616224,"(0.75,1]"
"347","1/62 Hassall Street Parramatta 2150",3,2,NA,420000,2005-05-01,-33.8181585091251,151.015458195943,0.970005262143449,"(0.75,1]"
"348","15/35 Victoria Road Parramatta 2150",3,2,NA,368000,2005-04-01,-33.8100108801434,151.010553106205,0.979194592394205,"(0.75,1]"
"349","3/16-20 Grandview Street Parramatta 2150",3,2,2,1265500,2005-02-07,-33.8095587602861,151.019760962119,1.62645992147814,"(1.5,1.75]"
"350","4/70 Marsden Street Parramatta 2150",3,2,1,8e+05,2005-02-01,-33.8216173014704,150.999108120333,0.712032585068507,"(0.5,0.75]"
"351","6/8 Broughton Street Parramatta 2150",3,2,4,483000,2004-10-01,-33.8131007430205,151.017751400833,1.27699084190813,"(1.25,1.5]"
"352","3/36 Morton Street Parramatta 2150",3,1,1,409000,2004-09-20,-33.8099462137604,151.018173932572,1.4804461001065,"(1.25,1.5]"
"353","7/6 Glebe Street Parramatta 2150",2,NA,NA,355000,2004-07-01,-33.8202504226101,150.99662565207,0.832819266501264,"(0.75,1]"
"354","5/149 Pennant Street Parramatta 2150",3,NA,NA,435000,2004-05-01,-33.8062555360637,151.021805727399,1.99573647577362,"(1.75,2]"
"355","6/2 Glebe Street Parramatta 2150",2,NA,NA,360000,2004-04-01,-33.8202988281009,150.996227260212,0.869106691628691,"(0.75,1]"
"356","56 Grose Street Parramatta 2150",3,2,2,840000,2004-03-01,-33.8068154418824,151.007201072726,1.20669651292759,"(1,1.25]"
"357","3/12 Glebe Street Parramatta 2150",2,1,NA,370000,2004-02-01,-33.8205409812837,150.996941733638,0.818542670895595,"(0.75,1]"
"358","40 Fennell Street Parramatta 2150",3,2,1,3e+05,2003-10-01,-33.8057841383213,151.00740324541,1.32301037965347,"(1.25,1.5]"
"359","3/55 Fennell Street Parramatta 2150",2,2,1,330000,2003-09-01,-33.8058058883756,151.006716734522,1.31143064217367,"(1.25,1.5]"
"360","12/43 Pemberton Street Parramatta 2150",3,NA,NA,490000,2003-09-01,-33.8091884478038,151.020187852448,1.68206134450602,"(1.5,1.75]"
"361","3/48 Grose Street Parramatta 2150",2,1,1,380000,2003-09-01,-33.8065973500752,151.002813759727,1.23040703561013,"(1,1.25]"
"362","4/55 Grose Street Parramatta 2150",2,2,1,330000,2003-09-01,-33.8069289715761,151.007182343744,1.19394740328814,"(1,1.25]"
"363","1/81 Thomas Street Parramatta 2150",3,2,2,485000,2003-08-01,-33.8132067321861,151.020732424697,1.53154188964627,"(1.5,1.75]"
"364","9/55 Grose Street Parramatta 2150",3,2,1,332000,2003-08-01,-33.8065848191299,151.003343160731,1.22469775541468,"(1,1.25]"
"365","3/50 Fennell Street Parramatta 2150",2,2,1,348000,2003-07-01,-33.8057841383213,151.00740324541,1.32301037965347,"(1.25,1.5]"
"366","14 Pemberton Street Parramatta 2150",3,2,1,430000,2003-06-01,-33.8134046289201,151.020165472766,1.47485503449574,"(1.25,1.5]"
"367","1/35 Ross Street Parramatta 2150",3,NA,NA,263000,2003-05-01,-33.8075771945564,151.004660209177,1.10504864219946,"(1,1.25]"
"368","2/1-9 King Street Parramatta 2150",2,1,1,264100,2003-05-01,-33.8197655295114,150.996344439218,0.839293715770667,"(0.75,1]"
"369","6/50 Fennell Street Parramatta 2150",2,2,2,365000,2003-04-01,-33.8049795589433,151.003195471597,1.40372712180835,"(1.25,1.5]"
"370","7/66 Marsden Street Parramatta 2150",4,1,2,220000,2003-04-01,-33.8218246278455,150.999058918561,0.730519223591541,"(0.5,0.75]"
"371","8/27 Brabyn Street Parramatta 2150",4,3,NA,439000,2003-03-01,-33.8059274264639,151.016577599112,1.67519748569564,"(1.5,1.75]"
"372","12/1 King Street Parramatta 2150",2,1,1,358000,2003-03-01,-33.8200605725032,150.99656329071,0.830699396329118,"(0.75,1]"
"373","2/16-18 Broughton Street Parramatta 2150",3,2,NA,370000,2003-03-01,-33.8132082409287,151.01835850208,1.32465839839002,"(1.25,1.5]"
"374","10/485 Church Street Parramatta 2150",2,1,1,247000,2003-02-01,-33.824302066967,151.004933962135,0.757227260455848,"(0.75,1]"
"375","4/66 Marsden Street Parramatta 2150",3,NA,NA,195000,2003-01-01,-33.8218246278455,150.999058918561,0.730519223591541,"(0.5,0.75]"
